int_no;x;y;rue_1;rue_2;street_1;street_2;date_;all_pedest;pi;fi;fli;fri;fti;cli;cri;cti;acc;ln_pi;ln_fi;ln_fli;ln_fri;ln_fti;ln_cli;ln_cri;ln_cti;tot_crossw;number_of_;avg_crossw;tot_road_w;median;green_stra;half_phase;any_ped_pr;ped_countd;lt_protect;lt_restric;lt_prot_re;parking;north_veh;north_ped;east_veh;east_ped;south_veh;south_ped;west_veh;west_ped;total_lane;of_exclusi;any_exclus;commercial;curb_exten;all_red_an;new_half_r;distdt;ln_distdt;traffic_10000;ped_100;borough;;
7201;285973.6875;5040611.5;Henri-Bourassa;Thimens;Henri-Bourassa;Thimens;28/04/2009;0;177.021774291992;38662.3359375;3968.41552734375;5824.17724609375;28869.744140625;168648.0625;234177.890625;2967932.5;0;5.17627286911011;10.5626211166382;8.28612232208252;8.66977310180664;10.2705488204956;12.035569190979;12.3638362884521;14.9033756256104;245;4;61.2999992370605;210.699996948242;1;0;0;0;1;1;0;1;0;952.803161621094;40.9772644042969;15154.74609375;54.0899887084961;3723.02563476562;32.781810760498;18831.76171875;49.1727142333984;8;3;1;8;0;0;0;13279.29296875;9.49396133422852;3.86623358726501;1.77021777629852;Saint-Laurent;;
51;295621;5037231.5;Girouard;Notre-Dame-de-Grâce;Girouard;Notre-Dame-de-GrÔce;26/02/2009;1;2010.26110839844;14450.2275390625;819.6337890625;1969.63012695312;11660.962890625;736970.25;634459;12477777;2;7.60601997375488;9.57846546173096;6.70885801315308;7.58560085296631;9.3640022277832;13.5103025436401;13.3605279922485;16.3394603729248;56.7000007629395;4;14.1999998092651;49.7999992370605;0;0;0;1;0;1;1;1;0.5;4110.71435546875;978.705505371094;2.09090304374695;405.18408203125;3755.26098632812;293.611663818359;6582.1611328125;332.759887695312;2;0;0;0;0;0;0;4701.76806640625;8.4556941986084;1.4450227022171;20.102611541748;C¶te-des-Neiges-Notre-Dame-de-Graces;;
1158;292973.25;5049006;Henri-Bourassa;Larose;Henri-Bourassa;Larose;07/11/2003;0;774.339721679688;33662.9375;691.564880371094;828.86083984375;32142.51171875;79926.2890625;95794.0078125;13620968;1;6.65201091766357;10.4241533279419;6.53895711898804;6.72005176544189;10.3779354095459;11.2888603210449;11.4699554443359;16.4271202087402;85.8000030517578;3;28.6000003814697;79.5999984741211;1;0;1;1;1;0;1;1;1;0;234.998611450195;18987.5234375;231.146179199219;0;115.573089599609;14675.4130859375;192.621810913086;7;0;0;1;0;0;1;10792.8779296875;9.28664207458496;3.36629366874695;7.74339723587036;Ahuntsic-Cartierville;;
1026;296292.9375;5046315.5;Iberville;Villeray;Iberville;Villeray;25/03/2004;0;1149.28161621094;25597.115234375;1228.66162109375;1485.94543457031;22882.509765625;320347.46875;422874.59375;13311438;1;7.0468921661377;10.1502351760864;7.11368083953857;7.30380582809448;10.0381278991699;12.6771621704102;12.9548311233521;16.4041347503662;53.7000007629395;4;13.3999996185303;45.0999984741211;0;0;0;0;0;0;0;0;0;8248.8349609375;280.682647705078;3040.14965820312;337.577758789062;9561.5068359375;311.026702880859;4746.6240234375;219.994491577148;4;0;0;0;0;0;0;6770.12109375;8.82027435302734;2.55971145629883;11.4928159713745;Villeray-Saint-Michel-Parc-Extension;;
957;303156.3125;5051052.5;Hochelaga;Lebrun;Hochelaga;Lebrun;02/06/2009;0;1470.03393554688;15696.638671875;1195.46936035156;1392.60412597656;13108.5654296875;541556.3125;524074.21875;10200134;1;7.29304122924805;9.6612024307251;7.08629417419434;7.23893117904663;9.4810209274292;13.2022018432617;13.1693887710571;16.1379108428955;57.0999984741211;4;14.3000001907349;40;0;0;0;0;0;0;1;1;1;1325.68688964844;294.343170166016;6158.2041015625;270.795715332031;1358.2412109375;391.896911621094;6854.50634765625;512.998107910156;4;0;0;2;0;0;0;11512.5439453125;9.35119247436523;1.56966388225555;14.7003393173218;Mercier-Hochelaga-Maisonneuve;;
107;293428.03125;5038990.5;Décarie;Plamondon inter. Ouest;DÚcarie;Plamondon inter. Ouest;31/08/2009;0;1080.06237792969;25095.111328125;2511.50756835938;2431.650390625;20151.953125;429980.0625;993829.0625;11710435;1;6.98477411270142;10.130428314209;7.82863807678223;7.79632616043091;9.911057472229;12.9714937210083;13.8093204498291;16.2759914398193;60.5;4;15.1000003814697;49.4000015258789;0;0;0;0;0;0;1;1;0;17311.03515625;222.033721923828;3096.46118164062;18.8164176940918;0;434.659240722656;4687.615234375;404.552978515625;4;0;0;0;0;0;0;5948.583984375;8.69090843200684;2.5095112323761;10.8006238937378;C¶te-des-Neiges-Notre-Dame-de-Graces;;
174;294776.75;5040628;Hudson;Van Horne;Hudson;Van Horne;19/08/2009;0;1724.61254882812;15107.74609375;1558.73571777344;1506.52001953125;12042.490234375;666781.625;651961.1875;10656521;1;7.45275783538818;9.62296295166016;7.35163021087646;7.31755781173706;9.39619731903076;13.4102182388306;13.3877401351929;16.1816825866699;63.2999992370605;4;15.8000001907349;50.9000015258789;0;0;0;0;0;0;0;0;1;1514.25561523438;432.830780029297;5766.935546875;364.047607421875;1800.47509765625;395.922729492188;6026.080078125;531.811462402344;4;0;0;1;0;0;0;4488.7890625;8.40933799743652;1.51077461242676;17.2461261749268;C¶te-des-Neiges-Notre-Dame-de-Graces;;
1488;297407.0625;5047004;17 e Avenue;Jean-Talon;17 e Avenue;Jean-Talon;07/04/2004;0;1486.35473632812;20200.375;1397.00524902344;1177.55236816406;17625.818359375;589557.25;416852.4375;14600331;1;7.30408191680908;9.91345596313477;7.2420859336853;7.0711932182312;9.77711963653564;13.2871265411377;12.9404878616333;16.4965553283691;60.2000007629395;4;15;53.4000015258789;0;0;0;0;0;0;0;0;1;2226.64453125;315.062713623047;9329.42578125;500.393737792969;936.689392089844;322.475952148438;7707.615234375;348.422302246094;4;0;0;0;0;0;0;7025.3701171875;8.85728359222412;2.02003741264343;14.8635473251343;Villeray-Saint-Michel-Parc-Extension;;
1083;295100.1875;5045071;Gounod;Saint-Hubert;Gounod;Saint-Hubert;28/11/2003;0;1356.0576171875;17675.583984375;706.820007324219;686.479858398438;16282.28515625;223107.96875;241933.75;10560927;1;7.21233701705933;9.77993965148926;6.5607762336731;6.53157711029053;9.69783306121826;12.3154106140137;12.3964185714722;16.1726722717285;54.2999992370605;4;13.6000003814697;41.2999992370605;0;0;0;0;0;1;0;1;1;8044.52685546875;346.719268798828;849.200988769531;404.505828857422;8776.771484375;300.490051269531;5.08503580093384;304.342468261719;4;0;0;2;0;0;0;6379.01318359375;8.76076889038086;1.76755845546722;13.5605764389038;Villeray-Saint-Michel-Parc-Extension;;
1487;300176.53125;5039666.5;Nazareth;William;Nazareth;William;06/10/2009;0;1777.05358886719;16121.3076171875;933.861755371094;1307.76770019531;13879.6787109375;769587.6875;252798.625;15583876;1;7.48271179199219;9.68789672851562;6.83932781219482;7.17607688903809;9.53818130493164;13.5536098480225;12.4403486251831;16.56174659729;68.0999984741211;4;17;55.4000015258789;0;0;0;0;0;0;1;1;0;11092.5439453125;635.873168945312;5028.76416015625;123.783309936523;0;824.091674804688;0;193.305450439453;4;0;0;0;0;0;0;1083.7099609375;6.98814535140991;1.61213076114655;17.7705364227295;Sud-Ouest;;
119;295090.875;5038820.5;Grosvenor;Queen-Mary;Grosvenor;Queen-Mary;27/05/2009;0;2234.43994140625;19579.568359375;593.491027832031;1493.1181640625;17492.958984375;804230.5;606195.875;30640772;1;7.71174621582031;9.88224220275879;6.38602209091187;7.30862188339233;9.76955413818359;13.5976409912109;13.3149576187134;17.2378425598145;49.4000015258789;3;16.5;46.5999984741211;0;0;1;1;0;0;1;1;0;0;22.8470344543457;7955.78466796875;108.142631530762;678.007141113281;459.986968994141;10945.77734375;1643.46337890625;6;0;0;3;0;0;1;4386.97314453125;8.38639450073242;1.95795679092407;22.3443984985352;C¶te-des-Neiges-Notre-Dame-de-Graces;;
181;294184.84375;5039614;Lavoie;Van Horne;Lavoie;Van Horne;18/08/2009;0;2089.80493164062;15987.767578125;1551.17944335938;1414.64538574219;13021.943359375;974381.125;764207.0625;13342104;1;7.64482593536377;9.67957878112793;7.34677076339722;7.25463390350342;9.47439098358154;13.7895584106445;13.5465936660767;16.4064350128174;59.7000007629395;4;14.8999996185303;49.7000007629395;0;0;0;0;0;0;0;0;1;0;671.483764648438;5047.97021484375;400.211029052734;4661.12353515625;410.258178710938;6278.673828125;607.851928710938;2;0;0;0;0;0;0;5099.10595703125;8.53682041168213;1.59877681732178;20.8980484008789;C¶te-des-Neiges-Notre-Dame-de-Graces;;
57;295524.9375;5035913.5;Madison;Saint-Jacques;Madison;Saint-Jacques;13/05/2004;0;390.264953613281;34802.94140625;786.134643554688;664.410583496094;33352.39453125;96259.3984375;48702.671875;9020048;1;5.96682596206665;10.4574565887451;6.66712808609009;6.49889993667603;10.4148845672607;11.4748020172119;10.7934894561768;16.0149593353271;61;3;20.2999992370605;45.5;0;0;0;0;1;0;0;0;1;796.2783203125;51.3506507873535;16351.6005859375;178.015594482422;0;68.4675369262695;17655.0625;92.4311752319336;4;0;0;3;0;0;0;5695.31201171875;8.64739894866943;3.4802942276001;3.90264964103699;C¶te-des-Neiges-Notre-Dame-de-Graces;;
812;298713.9375;5037749;Greene;Ste-Émilie/Sortie tun Atwater;Greene;Ste-?milie/Sortie tun Atwater;12/05/2009;0;532.107482910156;32517.359375;394.105163574219;4285.43310546875;27837.822265625;95585.7578125;140172.84375;12895118;1;6.27684497833252;10.3895292282104;5.97661781311035;8.36297702789307;10.2341508865356;11.4677791595459;11.8506317138672;16.3723583221436;83.6999969482422;4;20.8999996185303;62.7000007629395;1;0;0;0;0;1;0;1;0;17386.66796875;419.604736328125;0;12.1624555587769;12894.9736328125;44.0889015197754;2235.71801757812;56.2513618469238;5;1;1;0;0;0;0;2531.82495117188;7.83669567108154;3.25173592567444;5.32107496261597;Sud-Ouest;;
319;301827.8125;5047775;Dickson;Hochelaga;Dickson;Hochelaga;27/05/2009;0;158.406112670898;42207.3515625;8145.47607421875;11743.9853515625;22317.890625;122561.9453125;730153.8125;1414728.875;2;5.06516218185425;10.6503496170044;9.00521755218506;9.37109565734863;10.0131435394287;11.7163715362549;13.5010108947754;14.1624479293823;75.9000015258789;4;19;74.8000030517578;1;0;1;1;0;1;1;1;0;5005.23291015625;70.0642395019531;10096.859375;16.7544918060303;11573.07421875;71.5873718261719;15532.185546875;0;6;1;1;2;0;0;1;7979.5419921875;8.9846363067627;4.2207350730896;1.58406114578247;Mercier-Hochelaga-Maisonneuve;;
650;300435.28125;5043829.5;Frontenac;Rouen;Frontenac;Rouen;28/05/2009;0;2654.974609375;15001.99609375;290.217193603516;1979.43005371094;12732.3486328125;205664.671875;1120893.125;14799727;1;7.88419008255005;9.61593914031982;5.67062997817993;7.59056377410889;9.45190143585205;12.2340021133423;13.9296360015869;16.5101184844971;54.5;4;13.6000003814697;47.7000007629395;0;0;0;0;0;1;1;1;1;0;439.984436035156;2318.01684570312;748.877624511719;11977.0400390625;658.469848632812;706.939331054688;807.642700195312;3;0;0;0;0;0;0;3796.26098632812;8.24177169799805;1.50019955635071;26.5497455596924;Ville-Marie;;
1201;292530.90625;5046178;Saint-Hubert;Sauriol;Saint-Hubert;Sauriol;24/10/2003;0;970.131103515625;31120.38671875;1587.41027832031;2215.228515625;27317.748046875;412102.84375;551496.75;13356093;1;6.87743091583252;10.3456182479858;7.36985921859741;7.70311117172241;10.2152919769287;12.929027557373;13.2203912734985;16.4074821472168;54.0999984741211;4;13.5;49.2000007629395;0;0;0;0;0;0;0;0;1;10279.8857421875;216.899230957031;6176.09814453125;232.673721313477;9320.29296875;279.997192382812;5344.111328125;240.560958862305;3;0;0;0;0;0;0;8975.57421875;9.10226249694824;3.11203861236572;9.7013111114502;Ahuntsic-Cartierville;;
278;298187.84375;5039878.5;Docteur-Penfield;Simpson / McGregor;Docteur-Penfield;Simpson / McGregor;11/06/2009;0;2035.42333984375;17984.9296875;1647.94873046875;1929.30578613281;14407.67578125;260979.484375;1858951.25;10119386;1;7.61845922470093;9.79728889465332;7.40728712081909;7.56491613388062;9.57551574707031;12.4721965789795;14.4355230331421;16.1299648284912;44.5999984741211;4;11.1999998092651;38.2000007629395;0;0;0;0;0;1;1;1;0.5;3538.88745117188;481.766876220703;0;158.366271972656;0;963.533752441406;14446.0419921875;431.756469726562;2;0;0;1;0;0;0;1114.44604492188;7.01611280441284;1.79849302768707;20.3542327880859;Ville-Marie;;
852;299517.78125;5046215.5;Bourbonnière;Laurier;BourbonniÞre;Laurier;15/04/2004;0;978.075134277344;9804.5029296875;1029.55200195312;570.213439941406;8204.7373046875;254458.328125;107800.8515625;4191703.25;2;6.88558578491211;9.19059658050537;6.93687915802002;6.3460111618042;9.01246738433838;12.446891784668;11.588041305542;15.2486181259155;67.9000015258789;4;17;50.4000015258789;0;0;0;0;0;0;1;1;1;0;199.305877685547;1150.986328125;184.54248046875;7275.5009765625;335.867309570312;1378.01574707031;258.359466552734;2;0;0;0;0;0;0;5997.69677734375;8.69913101196289;0.98045027256012;9.78075122833252;Rosemont-La-Petite-Patrie;;
739;301451.625;5046763;Hochelaga;Saint-Clément;Hochelaga;Saint-ClÚment;26/02/2009;0;600.925170898438;32517.716796875;4660.62158203125;1875.53955078125;25981.5546875;777693.1875;360338.5;6314037.5;1;6.39846992492676;10.3895397186279;8.44690418243408;7.53665208816528;10.1651420593262;13.5640869140625;12.7947988510132;15.6582860946655;78.4000015258789;4;19.6000003814697;67.4000015258789;1;0;0;0;0;0;1;1;0;9733.1513671875;97.8705520629883;12948.958984375;41.1056327819824;0;307.313537597656;9835.60546875;154.635467529297;5;0;0;0;0;0;0;6900.51708984375;8.83935165405273;3.2517716884613;6.00925159454346;Mercier-Hochelaga-Maisonneuve;;
1119;296628.90625;5045033.5;Bélanger;Fabre;BÚlanger;Fabre;10/03/2004;0;2571.220703125;15404.8974609375;761.195678710938;1873.71252441406;12769.9892578125;496493.65625;1136302.625;17988598;1;7.85213613510132;9.64244079589844;6.63489007949829;7.53567695617676;9.45485305786133;13.1153259277344;13.9432897567749;16.705249786377;55.2999992370605;4;13.8000001907349;45;0;0;0;0;0;1;1;1;1;0;571.382385253906;7697.12548828125;674.231201171875;1564.97570800781;579.000793457031;6142.7958984375;746.606323242188;4;0;0;0;0;0;0;5476.23291015625;8.60817241668701;1.54048979282379;25.7122077941895;Rosemont-La-Petite-Patrie;;
1356;296524.15625;5047542;17 e Avenue;Jarry;17 e Avenue;Jarry;05/04/2004;0;922.817443847656;24896.662109375;2312.38354492188;3826.44409179688;18757.833984375;516901.34375;882829.0625;9292062;1;6.82743120193481;10.1224889755249;7.74603414535522;8.24969100952148;9.8393669128418;13.1556072235107;13.6908874511719;16.0446701049805;75.3000030517578;4;18.7999992370605;52.5;0;0;1;1;1;0;0;0;0;3314.41625976562;225.484802246094;9877.1806640625;275.592529296875;2240.80981445312;192.079650878906;9464.2548828125;229.660446166992;4;0;0;4;0;0;1;7808.39208984375;8.9629545211792;2.489666223526;9.22817420959473;Villeray-Saint-Michel-Parc-Extension;;
12456;289794.59375;5038939.5;Cavendish;Griffith;Cavendish;Griffith;26/03/2009;0;126.88117980957;28747.041015625;8574.421875;10236.53515625;9936.083984375;197691.671875;376380.40625;587300.1875;2;4.84325122833252;10.2662897109985;9.05653858184814;9.233717918396;9.20392799377441;12.1944637298584;12.8383560180664;13.2832908630371;121.099998474121;4;30.2999992370605;101;1;0;1;1;1;1;0;1;0;13522.2412109375;15.0254020690918;2297.68310546875;26.7118263244629;6486.669921875;43.4067192077637;6440.4462890625;41.7372283935547;8;3;1;2;0;0;1;9539.609375;9.1632080078125;2.87470412254333;1.26881182193756;Saint-Laurent;;
1535;299395.71875;5047335;31 e Avenue;Rosemont;31 e Avenue;Rosemont;14/04/2004;0;1163.87878417969;27019.474609375;310.445617675781;294.388092041016;26414.640625;20712.671875;20553.955078125;22714898;1;7.05951309204102;10.2043132781982;5.73800897598267;5.684898853302;10.1816740036011;9.93850135803223;9.93080902099609;16.9385318756104;57.4000015258789;3;19.1000003814697;48.5;1;0;0;0;0;0;1;1;1;0;66.7191619873047;14237.6787109375;455.914276123047;0;237.223693847656;12781.7958984375;404.021606445312;6;0;0;0;0;0;0;7112.7060546875;8.86963844299316;2.70194745063782;11.6387882232666;Rosemont-La-Petite-Patrie;;
13289;290216.96875;5041267;Côte-Vertu;Leduc;C¶te-Vertu;Leduc;14/04/2009;0;352.404449462891;32619.609375;2718.46044921875;1780.99426269531;28120.154296875;275065.6875;190402.296875;7715750.5;1;5.86477994918823;10.3926687240601;7.90782117843628;7.4849271774292;10.2442417144775;12.5247650146484;12.1568937301636;15.8587741851807;79.0999984741211;4;19.7999992370605;73.0999984741211;1;1;0;1;1;1;1;1;0;437.100860595703;11.4736337661743;16182.3173828125;131.127243041992;2676.2841796875;62.2854385375977;13323.9072265625;147.518142700195;6;2;1;3;0;0;0;9090.3583984375;9.11496925354004;3.26196098327637;3.52404451370239;Saint-Laurent;;
433;300598.625;5041359;Berri;Saint-Antoine;Berri;Saint-Antoine;19/11/2008;0;1035.55041503906;26502.279296875;9001.708984375;1447.98132324219;16052.5888671875;428040.59375;447264.40625;9298054;1;6.94268798828125;10.184986114502;9.10517024993896;7.27792596817017;9.68362522125244;12.9669733047485;13.0109052658081;16.045316696167;67.5;4;16.8999996185303;64.3000030517578;0;1;0;1;0;0;1;1;0;2506.89794921875;36.5097923278809;0;280.461578369141;2536.26147460938;368.4169921875;21459.12109375;350.162109375;4;0;0;0;0;0;0;1764.76696777344;7.47577381134033;2.65022802352905;10.3555040359497;Ville-Marie;;
823;297743.59375;5045608;1 ere Avenue;Beaubien;1 ere Avenue;Beaubien;22/03/2004;0;4145.32080078125;17636.16015625;1133.40112304688;1867.10046386719;14635.658203125;1016085.375;1869084.875;33369164;1;8.32973480224609;9.77770709991455;7.03297805786133;7.532142162323;9.59121608734131;13.831467628479;14.4409599304199;17.3231430053711;63.7999992370605;4;16;51.2999992370605;0;1;1;1;1;1;1;1;1;2611.75048828125;969.816223144531;7577.9091796875;1042.76696777344;0;836.788330078125;7446.50048828125;1295.94909667969;4;0;0;0;0;0;1;5590.1328125;8.62875843048096;1.7636159658432;41.4532089233398;Rosemont-La-Petite-Patrie;;
1044;297076.40625;5044538.5;Beaubien;Lanaudière;Beaubien;LanaudiÞre;01/04/2004;0;2982.20629882812;14049.4248046875;596.612182617188;813.082092285156;12639.73046875;294172.375;545376.4375;10663320;1;8.0004186630249;9.55033683776855;6.39126682281494;6.7008318901062;9.44460010528564;12.5919208526611;13.2092323303223;16.1823196411133;58.2999992370605;4;14.6000003814697;45.5999984741211;0;0;0;0;0;1;1;1;1;1462.49182128906;1317.63330078125;7233.2626953125;269.432006835938;0;885.803894042969;5353.67041015625;509.337219238281;4;0;0;0;0;0;0;4829.958984375;8.48259353637695;1.40494251251221;29.8220634460449;Rosemont-La-Petite-Patrie;;
1170;293683.875;5045239;Berri;Émile-Journault;Berri;?mile-Journault;22/10/2003;0;1464.79809570312;23647.37890625;2551.83935546875;700.999328613281;20394.541015625;964224.5;263425.65625;14603705;1;7.28947305679321;10.0710077285767;7.84457015991211;6.55250692367554;9.92302322387695;13.7790794372559;12.4815263748169;16.4967861175537;57.7000007629395;4;14.3999996185303;48.9000015258789;0;0;0;0;0;1;1;1;1;19219.484375;333.605834960938;2703.13403320312;379.620452880859;0;375.785888671875;1724.76086425781;375.785888671875;3;0;0;0;0;0;0;7490.21923828125;8.92135334014893;2.36473798751831;14.6479806900024;Ahuntsic-Cartierville;;
13435;296782.40625;5049017;D'Artagnan;Viau;D'Artagnan;Viau;22/06/2009;0;1135.8896484375;15240.1474609375;1285.24475097656;1171.00085449219;12783.9013671875;350742.1875;275968.71875;7557712.5;1;7.03517198562622;9.63168811798096;7.15870380401611;7.06561422348022;9.45594215393066;12.7678070068359;12.5280427932739;15.8380794525146;74.1999969482422;4;18.6000003814697;50.4000015258789;1;0;0;0;0;0;0;0;0;6426.22412109375;396.89990234375;279.897766113281;351.539916992188;7650.53857421875;194.669952392578;883.48681640625;192.77995300293;4;0;0;3;0;0;0;9131.9853515625;9.11953830718994;1.52401471138;11.3588962554932;St-LÚonard;;
462;300251.96875;5040480;Saint-François-Xavier;Saint-Jacques;Saint-Franþois-Xavier;Saint-Jacques;19/11/2008;0;8881.8369140625;7116.94775390625;1264.46020507812;737.754760742188;5114.732421875;2113106.25;967221.125;26797710;1;9.09176445007324;8.8702335357666;7.14240121841431;6.60361099243164;8.53987979888916;14.5636701583862;13.7821817398071;17.1038265228271;39.5;4;9.89999961853027;37.2000007629395;0;0;0;0;0;0;1;1;1;0;1311.03344726562;4872.48486328125;4064.20361328125;2244.462890625;1835.44677734375;0;1671.15270996094;2;0;0;1;0;0;0;1036.80505371094;6.94389915466309;0.711694777011871;88.8183670043945;Ville-Marie;;
